obj_id,spec_obj_id,u,g,r,i,z,redshift,class,split
1237678858463805952,5691595101949941760,22.75185,21.70168,21.49237,21.54097,21.07332,2.723905,QSO,test
1237680272041902336,7422035924517935104,20.87844,19.43145,17.96036,17.33367,16.90774,0.2091066,GALAXY,train
1237680272034759936,5652261447235033088,21.65404,21.56676,20.70138,19.81271,19.68168,4.858816,QSO,train
1237666210854666496,2457850551077988352,18.04481,17.11568,16.75286,16.61002,16.56301,-0.0004970237,STAR,train
1237657401335874048,4224477418512209920,23.07223,21.48396,20.34187,19.62424,19.09104,0.5847304,GALAXY,test
1237666434186937856,8533289793752422400,24.65833,24.68067,22.00761,20.91763,20.02226,0.6350492,GALAXY,train
1237666434192310784,7417447112756189184,26.33056,21.62988,19.9664,19.04305,18.50551,0.4740704,GALAXY,train
1237657401344328192,9324792481920079872,23.81485,22.98044,21.95543,20.54633,19.88754,0.6326854,GALAXY,train
1237652944786227456,845640478002014208,19.54506,18.97217,18.72278,18.64299,18.69172,0.0003305929,STAR,train
1237655691937120512,1032494235305142272,19.58494,19.71145,19.2975,19.19037,19.2885,1.340945,QSO,train
1237659161733825536,1498631096529610752,22.60694,22.7738,20.73783,19.62386,19.10189,0.5939884,GALAXY,test
1237673705043264000,6692622104389769216,23.25148,22.47993,20.89256,19.90502,19.36902,0.5023846,GALAXY,test
1237671125379252736,10780587945914292224,23.35156,23.0594,22.2878,21.48384,20.90593,0.7917021,GALAXY,train
1237665126937920256,4.481203764465e+18,23.21531,20.82209,19.10903,18.48745,18.13422,0.3082863,GALAXY,train
1237657608575189248,7637027277176592384,24.18559,24.28872,21.95005,20.68925,19.65184,-6.162505e-05,STAR,train
1237655108371415296,7980509768149391360,22.74399,21.17586,19.45796,18.723,18.40631,0.4266886,GALAXY,train
1237654606399275776,5374081703450269696,22.10259,21.69923,20.61117,19.75168,19.39229,0.5432018,GALAXY,train
1237662341088412160,1773335842589272064,21.52871,19.26029,17.79279,17.22842,16.83219,0.2191196,GALAXY,train
1237662341082448128,5313355402846689280,22.85925,20.02035,18.46368,17.88627,17.44498,0.292747,GALAXY,train
1237667430099845376,2641404125052430336,20.36963,18.61764,17.52842,17.06794,16.72049,0.1441921,GALAXY,train
1237667430099910912,2641523147186137088,19.82232,18.00122,17.18566,16.8113,16.56224,0.04069763,GALAXY,train
1237679998237147648,10374054240071211008,23.33595,22.02624,21.38535,20.46042,19.83874,0.8155687,GALAXY,train
1237679998237803008,10372953354523662336,22.62726,22.33977,22.47818,20.87365,21.29475,0.799771,GALAXY,test
1237670961086660864,2701091389147473920,25.15959,22.10259,20.4458,18.72549,17.82163,-8.180478e-05,STAR,train
1237662336790823168,1579768190446102528,20.77034,18.79863,17.60102,17.1183,16.7616,0.193515,GALAXY,test
1237668332031639808,6179014655937370112,21.91896,21.30166,21.41958,21.15269,20.8961,2.302848,QSO,train
1237678597552668928,8837382549716359168,21.08625,21.16819,20.86348,20.70051,20.53805,1.428186,QSO,train
1237663782589301504,4750207807915317248,21.85297,21.73966,20.70529,19.54745,18.90626,0.6812496,GALAXY,test
1237663782593691904,1686675899786749952,19.9007,19.10365,18.86762,18.66237,18.71533,0.1082131,GALAXY,test
1237678860075008512,5687084360949585920,26.11718,21.95147,21.06702,21.00998,20.83483,-0.0002562863,STAR,train
1237668495777727232,6032829087516743680,22.56449,22.54556,20.78441,19.73407,19.42067,0.5292884,GALAXY,test
1237658304352486400,9220006831598098432,25.98469,24.09011,22.3876,20.70866,19.86629,0.7219745,GALAXY,train
1237679504315646464,6895236533592545280,24.38471,21.05876,19.31031,18.6544,18.17172,0.3709848,GALAXY,train
1237679504316236288,6896313781150046208,21.97973,21.26751,19.98818,19.08841,19.42037,0.2982582,GALAXY,train
1237679504319775232,6948006771211655168,23.29982,21.54473,20.67021,19.86138,19.39727,0.3873063,GALAXY,test
1237667538545344512,3579359030189072384,19.55399,18.20431,17.75615,17.60063,17.58103,-0.0001649231,STAR,test
1237651539798851840,699321865335760896,20.21895,18.22567,17.26563,16.82078,16.39092,0.1085284,GALAXY,train
1237657589777236480,7499776891324487680,23.94282,22.26192,20.45863,19.34155,18.85504,0.5671554,GALAXY,train
1237678598096093696,9852763407853574144,22.26926,22.35695,21.92761,21.65333,21.39758,2.685201,QSO,train
1237678858476192256,12432286968884516864,22.23041,21.84103,21.02,20.74303,20.44586,1.129313,QSO,train
1237678858476585216,6986408037365078016,23.19861,21.06898,20.75031,20.74632,20.55572,2.772941,QSO,train
1237662341083431168,1562899756118730752,17.3051,15.40858,14.51289,14.0719,13.78283,0.06560035,GALAXY,train
1237678858465771776,6928999787338684416,22.74142,20.29404,18.51784,17.88012,17.61165,0.2651756,GALAXY,train
1237680241454809088,8053610527988144128,19.98815,17.85162,16.7891,16.35512,15.95364,0.1308573,GALAXY,train
1237657589785690368,9265066192191903744,21.56795,21.52187,21.13519,21.17609,20.66972,1.407133,QSO,train
1237673703971095296,4287581968890353664,25.89417,23.1729,21.45626,20.34622,20.51959,0.5380754,GALAXY,test
1237658423548772864,5487769556914296832,23.50447,22.07193,20.44423,19.61865,19.13031,0.4510657,GALAXY,train
1237658423540187648,5397769307064391680,21.98972,20.88191,19.26819,18.55082,18.23901,0.4061293,GALAXY,train
1237658423539467264,5.39210050462e+18,24.62157,21.45333,19.66073,18.85231,18.13633,0.4354195,GALAXY,test
1237658423540449792,4288721887905994752,25.1093,21.13836,19.8287,19.06776,18.66838,0.2665354,GALAXY,test
1237658423543660544,1342105718748112896,25.73747,21.33814,19.42252,18.48529,17.99668,0.482653,GALAXY,train
1237663478724886528,424495636948215808,16.96466,16.08031,15.55332,15.16042,14.89353,0.05672755,GALAXY,train
1237662341084348928,5641998054049732608,23.1526,22.56098,20.95999,19.75838,19.00207,0.6044082,GALAXY,train
1237662341083955456,1564012462154475520,20.06275,17.97889,16.7541,16.28635,15.93137,0.1725525,GALAXY,test
1237662341083365376,5317699578270865408,18.68872,16.67637,15.69528,15.268,14.91892,0.08979027,GALAXY,train
1237660961324925184,1.0821230024231e+19,24.97202,24.41423,22.08561,21.55925,22.29758,0.584038,GALAXY,train
1237650370485027072,4269482902935590912,21.68158,21.17632,21.10896,20.98014,20.60027,2.401113,QSO,train
1237680272034825728,5654291695036291072,24.4593,22.48532,20.98118,19.78359,19.39403,5.922225,QSO,train
1237680272034300672,5652198225316435968,22.72095,23.17826,20.95014,19.6773,19.08472,0.5113565,GALAXY,train
1237678858453321216,4592777257186252800,23.23128,21.45683,19.54242,18.87535,18.45086,0.3844053,GALAXY,test
1237659326017504256,9455444713777944576,25.15787,23.76707,23.05294,21.2333,19.83673,1.030206,GALAXY,train
1237680311237017856,8701059894852474880,19.88843,19.75998,19.65091,19.63572,19.80677,1.435107,QSO,train
1237680311226401024,8743832275874240512,19.22127,18.89125,18.77551,18.64375,18.57708,1.653339,QSO,train
1237657401336660224,1194649389579134976,19.2069,17.57562,16.51169,16.00991,15.6378,0.1574298,GALAXY,train
1237657401343213824,9339342325330237440,23.07471,23.03132,21.29062,20.02984,19.29469,0.7259415,GALAXY,train
1237657401342492928,5187163087527237632,25.00014,22.01657,20.77574,19.84935,19.42298,0.4572499,GALAXY,train
1237657401346162944,937943655577053184,19.27454,17.89281,17.22188,16.80159,16.54814,0.08245081,GALAXY,test
1237678439702724864,10599275186116384768,22.7732,22.71394,21.85914,21.3394,21.06839,0.7743795,GALAXY,train
1237678439702921728,10599480243860559872,22.82083,22.69738,22.17571,21.5612,21.08353,0.8388935,GALAXY,train
1237655108363354624,5813286300133120000,23.32006,21.26305,19.48546,18.71157,18.2586,0.4355204,GALAXY,train
1237667536919330816,3310259876080412672,18.95101,17.49336,16.98946,16.83429,16.77429,0.0001636558,STAR,test
1237667536923329024,3597328623633276928,19.79291,18.46646,17.95433,17.77887,17.73801,-1.526846e-05,STAR,test
1237663788497633280,2111210284352825344,20.30552,19.86924,19.59601,19.32831,19.0562,2.099468,QSO,train
1237663788497633280,6433507628157261824,21.24145,19.81859,19.46297,19.2667,19.25962,-0.000331681,STAR,train
1237652944787144704,846779022292576256,20.00457,18.62643,17.5798,17.06867,16.69294,0.2130592,GALAXY,train
1237665126926844416,7250881543723571200,23.13416,22.23646,20.66232,19.71697,19.41692,0.4983662,GALAXY,train
1237657401335415808,5012527093986383872,21.29262,22.11469,21.21139,19.75376,19.60138,0.6549623,GALAXY,train
1237653652377633024,6422291227228788736,21.79432,21.43184,20.4117,19.39751,19.60238,0.6202226,QSO,train
1237659326020976896,7566257762788988928,21.98354,21.67733,20.53368,19.68838,19.28685,0.6235121,GALAXY,train
1237662336795083008,5635261621385582592,22.31733,19.77322,18.22813,17.60012,17.20202,0.2205371,GALAXY,test
1237678597544280576,12771141333743327232,21.89082,21.45706,21.27173,21.18303,20.61029,1.96025,QSO,test
1237672816513450240,2953251196300716032,19.03688,17.77208,17.22694,17.00828,16.90066,-0.0005510582,STAR,train
1237679504315843584,8561586824887425024,22.88479,23.20234,22.25354,20.75298,19.88546,0.6802183,GALAXY,test
1237665441521992192,6765570854162290688,21.85144,21.21134,20.00644,19.26682,18.75031,0.5675423,GALAXY,train
1237651539784892416,554096993471850496,19.4133,18.33678,17.67662,17.26303,17.08852,0.2040912,GALAXY,train
1237666301627990272,1704714212959348736,20.39584,19.71195,19.50802,19.51389,19.26613,2.314363,QSO,train
1237678858463019008,5690493671243536384,18.56529,17.64078,17.24995,17.10404,17.04696,-0.0009713375,STAR,test
1237660961325580288,1428798916895205376,24.25059,18.96529,17.56103,16.99354,16.63794,0.20808,GALAXY,train
1237660961326104832,5835794404124940288,24.59292,21.43092,20.07493,18.97442,18.34488,0.0002107706,STAR,test
1237660961326957056,11747737346220775424,23.62046,22.68113,23.89268,21.79831,22.54736,0.7835737,GALAXY,train
1237660961323746304,5015946025443284992,24.68645,22.63096,20.90887,19.87243,19.29071,0.5884271,GALAXY,train
1237680311226990592,8743746513967273984,23.9188,20.87381,19.35272,18.81091,18.33777,-0.0004099222,STAR,train
1237666434189297152,8541114472143804416,24.76785,24.11772,22.03849,20.8144,19.79268,0.8553548,GALAXY,test
1237666434191720960,7417516107110832128,22.70922,20.8528,18.98933,18.31854,17.8281,0.3582624,GALAXY,train
1237657401341379072,4236998661492725760,22.66286,21.82493,20.87815,19.9278,19.40707,0.6524535,GALAXY,train
1237680507725283328,8042400451617118208,22.15897,20.76554,20.66686,20.52393,20.08388,-0.0006255399,STAR,test
1237678858475209216,6368241155608696832,26.44692,21.89963,19.76572,19.10525,18.66872,0.3758881,GALAXY,test
1.237678858476e+18,6981965185738364928,25.94283,22.25543,20.63024,19.58946,19.00815,0.5372346,GALAXY,train
1237678858452926976,4.592715959413e+18,26.83779,22.05194,20.47149,19.60169,19.04813,0.494965,GALAXY,test
1237663782600901376,1.048909257495e+19,22.90951,22.60206,21.56881,20.75868,20.75785,0.9356022,GALAXY,train
1237662341088149760,1774498851063883776,22.43314,20.05962,18.29554,17.62918,17.2715,0.3183751,GALAXY,train
1237650370487975936,4254791778488834048,20.84887,20.27891,20.21787,20.28791,19.87705,2.335541,QSO,train
1237680272038429440,5657804634838030336,24.10556,21.54979,20.4519,19.59073,19.20694,5.893176e-05,STAR,test
1237663478726657024,10376564150390511616,23.83055,22.89172,21.76476,20.94061,20.49748,0.7994075,GALAXY,train
1237680272034693888,8525460171283257344,23.20872,23.66559,21.79273,20.12383,19.35745,0.6776466,GALAXY,test
1237678858467869184,6922092654823233536,27.16486,20.21205,18.55799,17.90797,17.5325,0.2954488,GALAXY,train
1237678858483073792,5245690905017735168,25.56209,21.49968,19.54955,18.92353,18.57487,0.3573802,GALAXY,train
1237678858483597568,5245614488959604736,24.39606,20.80774,19.02999,18.33486,17.79413,0.3637663,GALAXY,train
1237663478721217024,1163104129137010688,20.50751,19.46084,18.76047,18.3034,18.43876,0.1431009,GALAXY,train
1237662341087363328,1568516606319945728,18.65297,17.10257,16.31899,15.87711,15.56867,0.076949,GALAXY,test
1237654606394491136,643047214834280448,19.05938,17.57685,17.09509,16.75525,16.62675,0.08200276,GALAXY,train
1237651714799043328,9615411293109639168,22.73596,22.51808,22.18846,21.7672,23.99034,1.545372,QSO,train
1237655108358963712,854603971719882752,21.4281,19.2064,17.75415,17.19814,16.80699,0.2285923,GALAXY,train
1237661971723780352,1831992313694414848,20.11526,18.25729,17.20468,16.77188,16.38529,0.1326597,GALAXY,train
1237661971725353216,2015512630881445888,20.11847,18.14779,17.17198,16.74862,16.40632,0.09666708,GALAXY,train
1237664817673273856,5199409712043677696,23.11764,21.11512,19.33245,18.65325,18.2825,0.4095968,GALAXY,train
1237664817675633408,5235678478280710144,24.21667,22.25502,20.6385,19.69814,19.10034,0.5655412,GALAXY,train
1237664817675764224,9980084925892941824,25.58833,22.70446,21.73393,20.52768,19.88303,0.615721,GALAXY,test
1237667430099714816,1.0830161628018e+19,22.91037,22.69157,22.11891,21.78776,21.09787,0.884706,GALAXY,train
1237679998236951552,10305408986040784896,22.82882,21.0374,19.41936,18.78851,18.42626,0.3008167,GALAXY,test
1237678597549064448,12710417230149736448,21.06539,21.08206,20.54379,20.67609,20.59335,1.306505,QSO,train
1237653652377829632,474098999087884288,19.28338,17.53712,16.7281,16.32265,16.04339,0.07877007,GALAXY,train
1237653652374618368,6963703672510633984,22.29008,20.41182,18.75838,18.18537,17.806,0.3018337,GALAXY,train
1237653665249100288,5397686293936494592,19.624,18.03556,16.98292,16.42615,16.05308,0.1826014,GALAXY,train
1237679503240069632,8569460152759244800,22.39199,21.47337,21.07907,20.81239,20.54153,0.7098857,QSO,train
1237662302439276544,3816841723968069632,17.70671,16.48556,16.03044,15.872,15.81889,-0.0005101803,STAR,train
1237665534931239424,4424820258453608448,21.10217,20.71082,20.44927,20.40355,20.20131,1.040037,QSO,train
1237678598091440384,9843780397485545472,21.29851,21.04818,20.68341,20.54244,20.42633,1.919415,QSO,train
1237678598093734400,9848282068571936768,22.76363,22.30827,22.18311,21.76735,21.58376,1.567106,QSO,test
1237678598097731840,9858459702752729088,20.96592,20.97726,20.94626,20.64334,20.41272,1.863758,QSO,test
1237668332027184128,3092867181201876992,24.54726,23.38116,22.05099,18.91644,17.35966,-6.400385e-05,STAR,train
1237651539784171520,554034871064881152,18.50882,16.67776,15.88844,15.50315,15.19838,0.06369793,GALAXY,train
1237665128524284672,10806522681450846208,23.40868,24.58809,22.48084,21.74477,21.81027,1.605999,GALAXY,train
1237668354036072704,2540150925981490176,20.25485,18.3574,17.99783,17.98551,17.71192,-0.0002688238,STAR,train
1237657589776384256,6461611408765507584,25.81813,22.51831,20.83332,19.78042,19.26912,0.5370854,GALAXY,train
1237655108368793600,865871530188367872,21.15942,18.89552,17.60169,17.08837,16.74704,0.2097814,GALAXY,train
1237660961327022336,12009054981292578816,22.16146,22.99171,22.16154,20.77608,19.97378,0.8185251,GALAXY,train
1237680272039608576,6890634802468509696,23.86698,21.60108,19.80958,18.84918,18.48682,0.4963034,GALAXY,train
1237662341082710272,1561645213334661120,18.12367,16.28018,15.41415,15.01561,14.70802,0.07802096,GALAXY,train
1237680507724431872,8036937528094513152,25.145,20.85361,20.0186,19.64,19.73476,-0.0002714926,STAR,train
1237678858461249792,5688277874832070656,19.54333,17.46419,16.29144,15.81024,15.48799,0.1326093,GALAXY,train
1237678858476323328,1.2432276798402e+19,25.25697,24.19629,21.41078,20.15512,19.47859,0.7813894,GALAXY,train
1237678858453254912,4592766811825788928,19.57571,17.5941,16.52634,16.04977,15.63783,0.0942995,GALAXY,train
1237680246808314624,6899702475366094848,23.71107,22.39379,20.74644,19.66773,18.87466,0.6291372,GALAXY,train
1237663478725477632,10378776918061504512,25.00198,23.11789,22.43975,21.29501,21.33819,1.830383,QSO,train
1237678858484056576,5242290669352146944,22.22021,21.05091,19.19382,18.53996,18.07271,0.3557285,GALAXY,train
1237678858476650752,12432231718425221120,22.80719,22.08643,21.60446,21.5464,21.42094,-7.934187e-05,STAR,train
1237678858477699840,6424602125423368192,22.56665,21.55973,21.42649,21.27302,21.04043,2.201496,QSO,train
1237673709868221184,4299891276894197760,22.28132,22.17448,20.59644,19.79961,19.24616,0.5170939,GALAXY,train
1237657401334825728,5012596363218933760,26.41319,22.15509,20.67092,19.7605,19.31909,7.031627e-05,STAR,train
1237666434191328000,7102360609954748416,22.19338,20.8887,19.10749,18.44308,18.10488,0.3093552,GALAXY,train
1237654606403863296,5369622363913869312,22.454,21.94839,20.24227,19.11054,18.5738,0.6020917,GALAXY,test
1237661971728564480,5449550807895922688,21.00248,19.42874,18.0421,17.50617,17.09847,0.2147559,GALAXY,train
1237661971717751040,1822983458645895168,19.59602,17.63315,16.53565,16.08111,15.69071,0.1329391,GALAXY,train
1237661971727909120,2021032464717211648,20.48247,18.55832,17.51839,17.08421,16.76022,0.1233327,GALAXY,train
1237665126925861376,7253128945473968128,22.71783,22.1595,20.52743,19.65559,19.27222,0.4879495,GALAXY,train
1237657608576893184,8462412247683323904,21.67397,20.94035,20.71315,20.3842,19.87807,2.386626,QSO,test
1237657608577286400,8462450730590296064,23.28498,21.05354,19.59221,18.60595,17.94323,0.0001421649,STAR,train
1237671125377286656,10795294463624501248,23.12724,22.43365,21.73447,21.15406,20.55229,0.959106,GALAXY,test
1237671125379908352,6009022186387691520,23.24846,22.44502,20.8376,19.81536,19.27717,0.5925828,GALAXY,test
1237667538011816192,3660377369987883008,20.43288,19.45664,19.07316,18.94541,18.95437,-8.691949e-05,STAR,train
1237673709868286720,4298934426765907968,22.35982,21.26509,19.42787,18.74381,18.30585,0.3858348,GALAXY,train
1237663478724886528,760068517356660736,24.42985,18.11649,17.26259,17.71632,17.22848,0.05680115,GALAXY,train
1237663478721872384,421149817125758976,19.79645,18.17392,17.33331,16.88921,16.59179,0.09072599,GALAXY,train
1237662341085069312,5321227905698912256,23.78646,21.50192,19.63928,18.98367,18.56687,0.3372244,GALAXY,train
